BRAND,MODEL,VARIAN,TYPE MODEL,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,TOTAL_2025
AION,Hyptec HT,Premium,HYPTEC HT Premium,0,79,886,276,195,56,37,96,23,78,75,113,1914
AION,Hyptec HT,Ultra (Gullwing),HYPTEC HT Ultra,0,0,0,0,0,0,0,0,0,0,0,0,0
AION,UT,Premium,AION UT Premium,0,0,0,0,0,0,0,0,0,0,0,1087,1087
AION,V,Exclusive,AION V Exclusive,0,0,0,0,0,0,0,0,25,21,23,32,101
AION,V,Luxury,AION V Luxury,0,0,0,0,0,765,336,617,502,318,245,203,2986
AION,Y Plus,Exclusive,AION Y Plus Exclusive,66,57,66,75,65,25,9,5,2,0,0,232,602
AION,Y Plus,Premium,AION Y Plus Premium,17,23,7,11,22,14,39,7,2,0,0,7,149
AUDI,A4,Sedan 2.0 TFSI quattro,A4 2.0 TFSI A/T,0,1,0,0,0,0,0,0,0,0,0,2,3
AUDI,A5,Coupe 2.0 TFSI quattro,A5 2.0 TFSI,0,0,0,0,0,0,0,0,0,0,0,0,0
AUDI,A5,Sportback 2.0 TFSI quattro,A5 2.0 TFSI A/T SB,0,0,0,0,0,0,0,0,0,0,0,1,1
AUDI,Q5,2.0 TFSI Quattro,Q5 2.0 TFSI AT,0,0,2,1,1,0,0,0,1,0,0,0,5
AUDI,Q7,3.0 TFSI Quattro,Q7 3.0 TFSI AT,0,0,0,0,0,0,0,0,0,0,0,0,0
AUDI,Q8,3.0 TFSI Quattro,Q8 3.0 TFSI A/T,0,0,0,1,1,1,0,0,0,1,1,0,5
BAIC,BJ30,Hybrid AWD,BJ-30 AWD,0,0,0,0,0,0,0,0,0,46,48,20,114
BAIC,BJ40,Plus 4x4,BJ-40 PLUS,20,37,43,37,24,40,45,75,50,28,37,19,455
BAIC,X55 II,Lite,X-55 II Prime,1,14,15,0,0,0,0,0,0,0,0,0,30
BAIC,X55 II,Prime,X-55 II Lite,0,0,0,1,7,1,2,3,2,2,0,2,20
BMW,2 Series,218i Gran Coupé Sport,218i Gran Coupe,0,2,7,1,0,0,0,1,0,8,0,0,19
BMW,2 Series,220i Coupé M Sport,220i Coupe AT,0,1,1,0,0,0,0,0,0,1,0,2,5
BMW,3 Series,320i M Sport,320i CKD AT,1,0,14,5,28,1,0,0,1,3,19,2,74
BMW,3 Series,330i M Sport Pro,330i CKD B7 AT,0,2,0,2,30,3,3,7,8,10,21,4,90
BMW,4 Series,430i M Sport Pro Convertible,430i AT,0,1,1,1,7,1,7,2,0,1,0,0,21
BMW,4 Series,430i M Sport Pro Coupé,430i Convertible AT,0,2,2,2,9,1,4,9,3,6,2,1,41
BMW,4 Series,i4 eDrive35 Gran Coupé,CBU i4 eDrive35 Gran Coupe AT,0,2,1,2,0,0,2,10,1,1,10,7,36
BMW,5 Series,520i M Sport (G60),520i G60 CKD AT,1,29,17,4,24,1,5,8,9,8,14,6,126
BMW,5 Series,i5 eDrive40 M Sport,i5 eDrive40,0,0,0,6,2,3,4,2,5,0,42,35,99
BMW,5 Series,i5 M60 xDrive,i5 M60 xDrive A/T,1,0,0,0,0,0,0,0,0,0,0,10,11
BMW,7 Series,735i M Sport (G70),735i Limousine RHD AT,1,5,13,7,12,7,19,34,8,18,5,3,132
BMW,7 Series,i7 M70 xDrive,i7 M70 xDrive AT S,0,0,0,0,0,0,0,1,0,0,0,0,1
BMW,7 Series,i7 xDrive60 Gran Lusso,i7 xDrive60 Limousine RHD AT,0,3,6,3,2,4,0,1,1,1,1,3,25
BMW,iX,xDrive40 Sport,iX xDrive40 AT,10,8,9,2,2,3,0,0,3,4,7,58,106
BMW,iX,xDrive50 Sport,iX xDrive50,0,1,0,0,1,1,0,0,0,0,1,0,4
BMW,iX1,eDrive20 M Sport,iX1 eDrive20 A/T,9,18,8,4,5,1,6,7,7,15,67,26,173
BMW,iX2,xDrive30 M Sport,iX2 xDrive30 A/T,0,0,0,0,0,0,2,0,0,0,0,0,2
BMW,M2,Coupé,M2 Coupe RHD MX AT,2,5,3,4,1,0,8,14,4,8,14,28,91
BMW,M3,Competition M xDrive,M3 Competition M xDrive 32HJ A/T,0,0,0,0,0,0,0,0,0,4,0,1,5
BMW,M3,Competition Touring M xDrive,M3 Competition M xDrive T AT,1,8,2,1,0,1,1,0,2,3,6,2,27
BMW,M3,CS,M3 CS 32GB A/T S,0,0,0,0,0,0,0,0,0,5,1,0,6
BMW,M4,Competition M xDrive,M4 Convertible Competition M xDrive 32HK AT,0,0,0,0,4,5,2,5,3,5,4,0,28
BMW,M4,Competition M xDrive Convertible,M4 Coupe Competition M xDrive 42BA AT,1,1,1,0,1,0,0,1,0,1,0,11,17
BMW,M4,CS,M4 CS A/T,0,3,0,0,1,0,2,0,0,0,0,1,7
BMW,X1,sDrive18i xLine (U11),X1 sDrive18i U11 A7 AT,1,33,35,7,25,1,4,4,7,15,36,6,174
BMW,X3,sDrive20i xLine (G01),CBU X3 20 xDrive AT 32GP S,0,0,0,0,0,29,1,0,0,0,0,0,30
BMW,X3,xDrive20i (G45),X3 sDrive20i G01 CKD AT,0,4,6,3,0,0,1,0,0,0,0,0,14
BMW,X3,xDrive20i M Sport,X3 xDrive 20i0G45,0,0,0,0,0,0,0,11,75,32,7,9,134
BMW,X3,xDrive30i M Sport,X3 xDrive30i G01 CKD AT,0,1,2,1,1,0,0,0,0,0,0,0,5
BMW,X4,xDrive30i M Sport,X4 xDrive30i RHD AT,1,0,1,0,0,0,0,0,0,1,0,1,4
BMW,X5,xDrive40i M Sport,X5 xDrive40i G05 CKD AT,12,33,24,8,18,4,5,8,11,21,9,3,156
BMW,X6,xDrive40i M Sport,X6 xDrive40i M Sport A/T,0,0,0,1,6,4,1,3,2,4,2,0,23
BMW,X7,xDrive40i M Sport,X7 xDrive40i G07 CKD AT,0,2,7,7,2,3,7,10,7,6,8,80,139
BMW,XM,50e (PHEV),XM 50e AT,0,2,0,1,0,0,0,0,0,2,0,0,5
BMW,XM,Label (PHEV),XM Label AT,0,0,0,0,0,0,0,0,0,0,1,0,1
BMW,XM,Standard (PHEV),XM AT,0,2,4,1,1,1,3,2,0,0,0,3,17
BMW,Z4,M40i,Z4 M40i AT,0,12,1,1,1,0,2,0,0,0,0,0,17
BMW,Z4,sDrive30i M Sport,Z4 sDrive30i AT,0,0,0,0,0,2,0,3,0,6,0,0,11
BYD,Atto 1,Dynamic Standard Range,Atto 1 Dynamic Standard Range,0,0,0,0,0,0,0,0,0,5057,4878,3065,13000
BYD,Atto 1,Premium Extended Range,Atto 1 Premium Extended Range,0,0,0,0,0,0,0,0,0,4339,3455,1788,9582
BYD,Atto 3,Advanced Standard Range,Atto 3 Advanced Standard Range,50,3,15,0,43,36,356,430,239,242,256,433,2103
BYD,Atto 3,Superior Extended Range,Atto 3 Superior Extended Range,190,59,373,144,19,19,57,24,1,0,0,2,888
BYD,Dolphin,Dynamic Standard Range,Dolphin Dynamic Standard Range,2,30,49,53,18,8,18,62,11,10,5,1,267
BYD,Dolphin,Premium Extended Range,Dolphin Premium Standard Range,6,7,59,66,100,6,7,16,2,3,8,1,281
BYD,M6,Standard 7-Seater,M6 Standard,226,585,295,440,276,544,519,873,47,159,270,275,4509
BYD,M6,Superior 7-Seater,M6 Superior,189,80,416,406,440,141,221,259,168,236,178,303,3037
BYD,M6,Superior Captain 6-Seater,M6 Superior Captain,166,428,582,411,468,159,151,247,106,121,119,178,3136
BYD,Seal,Performance AWD,Seal Performance,42,5,100,60,157,0,0,7,57,6,13,7,454
BYD,Seal,Premium Extended Range,Seal Premium Extended Range,243,21,134,123,46,1,67,42,18,9,16,21,741
BYD,Sealion 7,Performance AWD,Sealion 7 Performance,0,94,309,418,340,227,486,161,66,70,36,82,2289
BYD,Sealion 7,Premium,Sealion 7 Premium,0,87,873,1375,892,841,453,441,231,277,239,404,6113
CHERY,J6,IWD (AWD),iCar 03 AWD,251,568,860,711,423,319,344,219,206,283,124,87,4395
CHERY,J6,RWD,iCar 03 RWD,172,66,127,199,157,126,155,106,102,103,48,54,1415
CHERY,J6T,T IWD (AWD),J6T IWD,0,0,0,0,0,0,0,0,0,0,84,142,226
CHERY,J6T,T RWD,J6T RWD,0,0,0,0,0,0,0,0,0,0,0,34,34
CHERY,Omoda 5,GT AWD,Gt 4X4,1,1,4,24,2,0,1,0,0,0,0,0,33
CHERY,Omoda 5,GT FWD,Gt,10,8,17,8,1,1,0,0,0,0,0,0,45
CHERY,Omoda 5,RZ (Facelift),OMDA 5 RZ (Facelift),0,0,0,0,0,116,146,81,60,49,62,44,558
CHERY,Omoda 5,Z (Facelift),OMDA 5 Z (Facelift),0,0,0,0,0,33,12,2,5,4,4,0,60
CHERY,Omoda E5,Pure,Omoda E5,98,146,83,49,43,32,61,171,126,131,97,68,1105
CHERY,Omoda E5,Standard,OmodaE5 Pure,29,41,24,17,17,53,25,25,19,18,7,24,299
CHERY,Tiggo 5X,Champion,Tiggo 5X  Champion,24,55,26,0,1,1,0,3,1,0,1,0,112
CHERY,Tiggo 5X,Classic,Tiggo 5X  Classic,1,19,2,0,0,0,1,0,0,2,0,0,25
CHERY,Tiggo 7 Pro,Comfort,Tiggo 7 Comfort,0,0,0,0,0,2,0,1,1,0,0,0,4
CHERY,Tiggo 7 Pro,Luxury,Tiggo 7 Luxury,24,2,0,0,0,0,0,0,0,0,0,0,26
CHERY,Tiggo 7 Pro,Premium,Tiggo 7 Premium,1,0,0,0,0,0,1,1,2,0,0,0,5
CHERY,Tiggo 8,Comfort,"Tiggo 8  1,6   Comfort",0,3,71,22,19,3,33,36,16,14,19,22,258
CHERY,Tiggo 8,Premium,"Tiggo 8  1,6  Premium",386,285,284,140,177,99,162,63,61,60,45,58,1820
CHERY,Tiggo 8 CSH,AWD,Tiggo 8 CSH AWD Premium,0,0,0,0,0,0,0,0,0,0,0,28,28
CHERY,Tiggo 8 CSH,Comfort,Tiggo 8 Csh Fwd,0,0,0,0,0,0,0,0,0,0,0,69,69
CHERY,Tiggo 8 CSH,Premium,Tiggo 8 CSH FWD Premium,0,0,0,26,394,1102,320,356,243,269,143,420,3273
CHERY,Tiggo 8 Pro,Luxury,Tiggo 8  Pro Luxury,25,1,0,0,0,1,0,0,0,0,0,0,27
CHERY,Tiggo 8 Pro,Premium,Tiggo 8  Pro Premium,0,0,0,0,0,0,0,0,0,0,0,0,0
CHERY,Tiggo 8 Pro Max,AWD,Tiggo 8  Pro Max Fwd,9,8,6,8,4,1,1,0,1,8,6,2,54
CHERY,Tiggo 9 CSH,AWD,Tiggo 9 CSH AWD,0,0,0,0,0,0,0,0,123,96,120,47,386
CHERY,Tiggo Cross,Comfort,Tiggo Cross Comfort,0,22,86,4,4,37,58,12,13,22,16,21,295
CHERY,Tiggo Cross,CSH,Tiggo Cross  CSH,0,0,0,0,0,0,0,0,1042,388,330,281,2041
CHERY,Tiggo Cross,Premium,Tiggo Cross  Premium,0,196,222,406,751,345,257,83,79,65,51,46,2501
CHERY,Tiggo Cross,Sport,Tiggo Cross  Sport,0,0,0,0,0,0,16,17,5,48,54,13,153
CITROËN,C5 Aircross,Shine,New Citroën C5 Aircross,0,0,0,0,0,0,4,0,0,0,0,0,4
DAIHATSU,Ayla,1.0 M MT,All New Ayla 1.0 M MT (FMC 2023),245,275,320,441,231,176,193,187,175,161,140,86,2630
DAIHATSU,Ayla,1.0 X CVT,All New Ayla 1.0 X CVT (FMC 2023),174,177,218,255,137,181,180,178,181,193,70,40,1984
DAIHATSU,Ayla,1.0 X MT,All New Ayla 1.0 X MT (FMC 2023),301,305,335,458,289,225,219,225,190,244,200,170,3161
DAIHATSU,Ayla,1.2 R CVT,All New Ayla 1.2 R CVT (FMC 2023),159,140,118,197,113,88,130,143,131,127,50,40,1436
DAIHATSU,Ayla,1.2 R MT,All New Ayla 1.2 R MT (FMC 2023),139,161,175,213,111,77,139,165,122,126,60,51,1539
DAIHATSU,Luxio,1.5 D MT,Luxio 1.5 D (New),14,55,34,61,57,47,52,69,67,102,95,113,766
DAIHATSU,Luxio,1.5 X AT,Luxio 1.5 X AT (New),10,60,53,70,72,72,67,37,51,55,40,42,629
DAIHATSU,Luxio,1.5 X MT,Luxio 1.5 X MT (New),23,96,62,145,86,92,107,126,125,117,114,215,1308
DAIHATSU,Rocky,1.0 R TC CVT,Rocky  1.0 R CVT,15,15,20,15,17,5,18,5,5,52,13,5,185
DAIHATSU,Rocky,1.0 R TC CVT ASA,Rocky  1.0 R ASA CVT,0,0,0,0,0,0,1,0,1,0,0,0,2
DAIHATSU,Rocky,1.0 R TC MT,Rocky  1.0 R MT,0,0,0,0,0,0,1,0,1,0,0,0,2
DAIHATSU,Rocky,1.2 M CVT,Rocky  1.2 M CVT,0,0,0,12,0,0,0,0,0,0,0,0,12
DAIHATSU,Rocky,1.2 M MT,Rocky  1.2 M MT,0,0,0,24,0,0,0,0,0,0,0,0,24
DAIHATSU,Rocky,1.2 X CVT,Rocky  1.2 X CVT,285,336,213,147,107,33,73,72,221,265,155,40,1947
DAIHATSU,Rocky,1.2 X MT,Rocky  1.2 X MT,94,88,73,69,39,14,18,5,40,89,76,13,618
DAIHATSU,Sigra,1.0 D MT,New Sigra 1.0 D MT 2022,582,635,628,533,578,455,306,139,296,398,528,312,5390
DAIHATSU,Sigra,1.0 M MT,New Sigra 1.0 M MT 2022,642,616,650,783,703,541,618,769,329,450,438,368,6907
DAIHATSU,Sigra,1.2 R AT,New Sigra 1.2 R AT 2022,274,357,453,477,424,296,313,251,177,212,247,331,3812
DAIHATSU,Sigra,1.2 R MT,New Sigra 1.2 R MT 2022,2020,1594,2211,1733,929,1211,1572,1110,706,442,698,1371,15597
DAIHATSU,Sigra,1.2 X AT,New Sigra 1.2 X AT 2022,10,25,111,124,91,66,69,60,121,89,92,70,928
DAIHATSU,Sigra,1.2 X MT,New Sigra 1.2 X MT 2022,75,69,256,370,334,173,73,48,109,98,102,111,1818
DAIHATSU,Sirion,R CVT,New Sirion R Cvt (Mc 2022),0,10,10,20,20,20,20,20,19,21,40,0,200
DAIHATSU,Terios,IDS R AT,All New Terios IDS R AT (MC 2023),89,115,162,68,134,134,120,181,133,151,91,26,1404
DAIHATSU,Terios,IDS R Custom AT,All New Terios IDS Custom AT (MC 2023),10,15,45,29,45,49,47,50,28,21,24,12,375
DAIHATSU,Terios,IDS R Custom MT,All New Terios IDS Custom MT (MC 2023),35,55,56,28,56,45,62,58,49,51,36,12,543
DAIHATSU,Terios,IDS R MT,All New Terios IDS R MT (MC 2023),107,235,290,101,269,196,228,242,232,264,188,101,2453
DAIHATSU,Terios,IDS X AT,All New Terios IDS X AT (MC 2023),163,267,341,137,292,229,256,270,249,284,214,123,2825
DAIHATSU,Terios,IDS X MT,All New Terios IDS X MT (MC 2023),547,1001,1133,333,893,594,662,497,574,578,426,319,7557
DAIHATSU,Xenia,1.3 R CVT,All New Xenia 1.3 R CVT,88,350,241,0,26,23,32,46,56,100,115,57,1134
DAIHATSU,Xenia,1.3 R MT,All New Xenia 1.3 R MT,50,358,266,0,90,50,86,75,111,96,100,25,1307
DAIHATSU,Xenia,1.3 X CVT,All New Xenia 1.3 X CVT,48,233,113,0,21,41,70,66,88,101,130,80,991
DAIHATSU,Xenia,1.3 X MT,All New Xenia 1.3 X MT,75,386,302,0,68,64,83,85,115,138,165,102,1583
DAIHATSU,Xenia,1.5 R CVT,All New Xenia 1.5 R CVT,39,96,80,0,52,21,40,29,44,45,40,20,506
DAIHATSU,Xenia,1.5 R MT,All New Xenia 1.5 R MT,0,0,0,0,0,0,0,13,3,0,0,0,16
DENZA,D9,EV Advanced,D9 Advanced,25,912,1587,811,630,1768,523,292,227,192,209,298,7474
FORD,Everest,2.0 Sport 4x2,Everest Sport 2.0L (4x2) A/T,0,0,0,9,5,10,6,8,7,7,5,7,64
FORD,Everest,Titanium 4x4,Everest Titanium 2.0L (4x4) A/T,31,19,31,33,33,27,13,24,29,33,39,33,345
FORD,Everest,XLT 4x4,Everest XLT 2.0L (4x4) A/T,2,1,0,2,1,0,0,0,0,0,0,0,6
